карабах,анкара,negative
карабах,абхазия,negative
карабах,южный осетия,negative
карабах,запад,negative
анкара,сша,negative
анкара,конгресс,negative
анкара,франция,negative
сша,франция,negative
конгресс,франция,negative
россия,грузия,positive
запад,украина,positive
нагорный карабах,москва,negative
нагорный карабах,анкара,negative
нато,нагорный карабах,positive
нато,карабах,positive
одкб и еаэс,нагорный карабах,positive
одкб и еаэс,карабах,positive
москва,анкара,negative
москва,вашингтон,positive
москва,европа нефть и газ,positive
москва,тегеран,positive
москва,европа,positive
европа нефть и газ,вашингтон,positive
тегеран,вашингтон,positive
тегеран,европа нефть и газ,positive
тегеран,европа,positive
европа,вашингтон,positive
евросоюз,сша,positive
персия,кавказ,positive
россия,турция,negative
ближний восток,россия,negative
нагорный карабах,карабах,negative
карабах,нагорный карабах,negative
хасан роухань,али хаменей,positive
грузия,запад,negative
москва,баку,positive
баку,москва,positive
абхазия,южный осетия,negative
южный осетия,абхазия,negative
сша,конгресс,negative
конгресс,сша,negative
франция,сша,negative
франция,конгресс,negative
грузия,украина,positive
